From	To
Q9VU43	FBgn0036340
P12370	FBgn0000273
Q9XYZ6	FBgn0027617
Q8IR33	FBgn0030648
Q8MQL9	FBgn0030648
Q9VXU3	FBgn0030648
Q9VXU4	FBgn0030648
Q9VXU8	FBgn0026433
Q9VXH9	FBgn0030739
Q8MSB1	FBgn0051357
O77134	FBgn0038224
C0HK92	FBgn0266446
C0HK94	FBgn0266448
C0HK95	FBgn0266451
P07909	FBgn0001215
Q9VX18	FBgn0030869
Q95SP2	FBgn0039875
Q9VYA8	FBgn0030503
Q9VIV3	FBgn0032793
P29555	FBgn0000014
Q9VJU8	FBgn0028542
Q8T8R1	FBgn0034802
Q9VSP9	FBgn0035926
A1ZAH8	FBgn0034138
Q7JZW2	FBgn0034138
Q9VJZ7	FBgn0022069
Q9W2X5	FBgn0030186
Q7JWQ7	FBgn0034709
O02374	FBgn0000114
O18409	FBgn0000114
Q8IP89	FBgn0000114
Q8IP90	FBgn0000114
Q8MSG0	FBgn0000114
Q8SYC0	FBgn0000114
Q960Z4	FBgn0000114
Q9VHG5	FBgn0037670
Q9W4L5	FBgn0029703
Q8IGI0	FBgn0039186
Q95RR2	FBgn0039186
Q9VC90	FBgn0039186
Q8SYG3	FBgn0058045
Q9VPF9	FBgn0036987
Q9VID9	FBgn0026577
P91641	FBgn0013531
Q9VDY1	FBgn0086613
P41375	FBgn0004926
Q8T4E7	FBgn0032047
Q9VKI3	FBgn0014076
Q9VVX5	FBgn0026630
A1Z7Q5	FBgn0027561
Q86NY4	FBgn0030685
Q9VXQ2	FBgn0030685
O76280	FBgn0005666
O76281	FBgn0005666
Q24463	FBgn0005666
Q7KQP6	FBgn0005666
Q8MZ51	FBgn0005666
Q8ST85	FBgn0005666
Q961U1	FBgn0005666
Q9VGQ1	FBgn0037891
Q9VBE2	FBgn0039434
Q9VUA0	FBgn0036386
Q24185	FBgn0001202
A1YK77	FBgn0039004
A1YK78	FBgn0039004
A1YK79	FBgn0039004
A1YK80	FBgn0039004
A1YK81	FBgn0039004
A1YK82	FBgn0039004
A1YK83	FBgn0039004
A1YK85	FBgn0039004
A1YK86	FBgn0039004
Q9VCW3	FBgn0039004
Q9VFJ1	FBgn0038235
Q9VFK4	FBgn0024321
Q24044	FBgn0001086
Q9VEB9	FBgn0011481
Q7K569	FBgn0022160
Q9VHH1	FBgn0037664
Q9VPY0	FBgn0031314
Q7K2D2	FBgn0021825
Q9VI72	FBgn0011020
Q9VWJ4	FBgn0031008
Q7YTZ6	FBgn0051092
Q7YU01	FBgn0051092
Q86B77	FBgn0051092
Q9VBN2	FBgn0051092
Q9VU95	FBgn0036381
A1Z9M3	FBgn0000289
A1Z9M4	FBgn0000289
Q7KHK4	FBgn0000289
Q3YNE8	FBgn0026620
Q86BB4	FBgn0026620
Q86BB5	FBgn0026620
Q8IPN1	FBgn0026620
Q95TU9	FBgn0026620
Q9VN51	FBgn0026620
Q7KTX8	FBgn0003415
Q8IP91	FBgn0051759
Q7KN04	FBgn0026721
P48148	FBgn0014020
Q23979	FBgn0010246
P17644	FBgn0000039
Q9VTI8	FBgn0036165
Q9V3W6	FBgn0027106
Q24020	FBgn0000709
Q7K0F7	FBgn0034500
Q9VM92	FBgn0031853
A1Z757	FBgn0003082
Q7JY97	FBgn0003082
Q9VY49	FBgn0030551
Q9VN45	FBgn0037265
Q9VZU7	FBgn0035402
Q94514	FBgn0019624
Q8I0P1	FBgn0039141
P02835	FBgn0001077
Q8SWU7	FBgn0030151
Q95RX5	FBgn0037655
Q9VJ60	FBgn0032703
Q9VZP9	FBgn0035444
Q8MKK7	FBgn0034729
Q9W251	FBgn0034729
Q9V9M7	FBgn0032987
Q24192	FBgn0014380
P48593	FBgn0004910
P41900	FBgn0010421
Q9VL76	FBgn0032154
Q24120	FBgn0000256
P13607	FBgn0002921
Q9VW93	FBgn0036951
Q961M9	FBgn0037758
Q9VH62	FBgn0037758
Q9VTT9	FBgn0046296
Q4V5M2	FBgn0050447
Q9VBX5	FBgn0051108
P84051	FBgn0001196
P84051	FBgn0051618
P84051	FBgn0053808
P84051	FBgn0053814
P84051	FBgn0053817
P84051	FBgn0053820
P84051	FBgn0053823
P84051	FBgn0053826
P84051	FBgn0053829
P84051	FBgn0053832
P84051	FBgn0053835
P84051	FBgn0053838
P84051	FBgn0053841
P84051	FBgn0053844
P84051	FBgn0053847
P84051	FBgn0053850
P84051	FBgn0053862
P84051	FBgn0053865
Q9U6R9	FBgn0028552
Q9VBQ5	FBgn0039341
Q9VTH5	FBgn0036152
Q7KTB7	FBgn0032456
Q7KTB8	FBgn0032456
Q7KTB9	FBgn0032456
Q7KTC0	FBgn0032456
Q7KTC1	FBgn0032456
Q7KTC2	FBgn0032456
Q7KTC3	FBgn0032456
Q7KTC4	FBgn0032456
Q7KTC5	FBgn0032456
Q7KTC6	FBgn0032456
Q7KTC7	FBgn0032456
Q7KTC8	FBgn0032456
Q7KTC9	FBgn0032456
Q7KTD0	FBgn0032456
Q8T9C5	FBgn0032456
Q9I7N0	FBgn0032456
Q9VK56	FBgn0032456
Q9VIU8	FBgn0032798
Q9VCI5	FBgn0039112
P82705	FBgn0040653
Q9W4G9	FBgn0029725
Q9VRC8	FBgn0031139
Q9W4D1	FBgn0029756
Q9W1X7	FBgn0034795
Q9VT59	FBgn0036052
P51592	FBgn0002431
Q9VHL0	FBgn0037634
Q9V668	FBgn0033691
Q24433	FBgn0004882
Q8IHC3	FBgn0004882
Q8IHE0	FBgn0004882
Q8IMZ2	FBgn0004882
Q8IMZ3	FBgn0004882
Q9VCN7	FBgn0004882
Q9VUP0	FBgn0036502
P91664	FBgn0017578
Q94901	FBgn0011640
Q9VI32	FBgn0037454
Q8MLN2	FBgn0050428
Q9VDY9	FBgn0051475
A1Z8P9	FBgn0013756
Q8IGK6	FBgn0013756
Q961T0	FBgn0013756
Q8MR79	FBgn0037115
Q9VNZ9	FBgn0037115
Q9VRX2	FBgn0035704
Q8T0T2	FBgn0027657
Q9U1K3	FBgn0027657
Q9VF15	FBgn0027657
Q9U5L1	FBgn0010391
Q8INQ7	FBgn0051460
Q9VHB8	FBgn0037709
Q7KVS9	FBgn0030049
Q9VPP7	FBgn0031253
Q7K206	FBgn0035906
Q9VSL4	FBgn0035906
Q9VSL5	FBgn0035906
P04359	FBgn0002626
O77438	FBgn0027343
Q9VBA8	FBgn0002838
Q9VG59	FBgn0038058
Q9VJD2	FBgn0032642
Q9VJ73	FBgn0032691
Q9VZZ9	FBgn0016794
Q9V345	FBgn0027054
Q9VHI7	FBgn0037653
Q7JUX9	FBgn0034351
Q7JXB5	FBgn0034356
Q86NN5	FBgn0037001
Q9VPE2	FBgn0037001
Q1LZ24	FBgn0033185
Q95TL6	FBgn0033185
Q9VWI0	FBgn0031021
Q9U6M0	FBgn0028436
Q9XZ21	FBgn0086129
A1Z8R0	FBgn0033668
A1Z8R1	FBgn0033668
P51123	FBgn0010355
Q8MQN7	FBgn0036551
Q9VUW2	FBgn0036551
Q8IRY0	FBgn0025641
Q7YZA4	FBgn0025641
Q95TZ9	FBgn0027948
Q9VEZ3	FBgn0027948
Q9W062	FBgn0035294
Q7JVL3	FBgn0050342
Q8MSF2	FBgn0034726
Q9W256	FBgn0034726
Q0E8N9	FBgn0032901
Q8MT51	FBgn0032901
Q9VIH6	FBgn0032901
Q9VIH7	FBgn0032901
Q9VPT7	FBgn0031284
Q9VRR2	FBgn0035649
Q9VLT9	FBgn0044323
P46223	FBgn0014026
Q9VRR0	FBgn0035647
Q9VWC8	FBgn0031069
Q962S2	FBgn0066084
Q9W3G9	FBgn0030028
Q9W2D6	FBgn0027360
Q86P97	FBgn0039381
Q9VBL1	FBgn0039381
Q961D9	FBgn0039907
Q9VNV2	FBgn0037156
Q9VN14	FBgn0037240
Q9V4D6	FBgn0039908
Q24450	FBgn0014869
Q9GU73	FBgn0014869
Q9VAN7	FBgn0014869
Q95TP0	FBgn0051961
Q9W1Y0	FBgn0034792
Q8IPU3	FBgn0037024
Q9VMD9	FBgn0011722
Q9VLG2	FBgn0032083
Q8IGF4	FBgn0039642
Q9VAN8	FBgn0039642
Q9VWA2	FBgn0036959
Q9VYS3	FBgn0030354
Q7JWR4	FBgn0033781
Q9VLU0	FBgn0031977
Q9VBT2	FBgn0039316
Q24318	FBgn0011763
Q9VW51	FBgn0014037
Q9VMN4	FBgn0031729
Q86S05	FBgn0020279
Q24253	FBgn0010380
Q960F2	FBgn0010380
Q9U9Q4	FBgn0022023
Q9VNF9	FBgn0037358
Q9VVG9	FBgn0052176
Q9VZF1	FBgn0035519
Q9VJL7	FBgn0028895
Q7KGU6	FBgn0040777
Q95R82	FBgn0040777
Q9VBX7	FBgn0053095
Q8IN00	FBgn0020278
Q9VCX1	FBgn0020278
Q9VCX2	FBgn0020278
Q8IGK1	FBgn0036678
Q8IQQ1	FBgn0036678
Q9VVC1	FBgn0036678
Q9VF14	FBgn0038381
Q9VBY2	FBgn0039274
Q7KSV7	FBgn0037556
Q95T08	FBgn0037556
Q9V8W3	FBgn0026378
Q8IH56	FBgn0034436
Q7K519	FBgn0033272
Q8IPB7	FBgn0027611
Q9VKV1	FBgn0027611
Q24039	FBgn0013755
Q7K4D1	FBgn0040294
Q27377	FBgn0011293
Q9VMQ7	FBgn0031711
Q9VLK4	FBgn0032048
Q9VQD7	FBgn0031436
Q9W0T5	FBgn0035113
Q9VS98	FBgn0035807
Q8MTA8	FBgn0037616
Q8T0N2	FBgn0037616
Q9VHM8	FBgn0037616
Q8SXJ8	FBgn0040010
P19018	FBgn0003742
Q961C9	FBgn0050404
Q9VC19	FBgn0039240
Q9VC20	FBgn0039240
Q9VZR0	FBgn0035436
Q9VZR7	FBgn0035429
Q8MR26	FBgn0030945
Q9VWS0	FBgn0030945
Q9W0P8	FBgn0035145
Q8MSQ4	FBgn0024329
Q9VE37	FBgn0024329
Q9VEN2	FBgn0038478
Q8T4A8	FBgn0036738
Q9V7H4	FBgn0034060
Q9VZW3	FBgn0004372
P34021	FBgn0000546
Q9VGD1	FBgn0037992
Q7K4A1	FBgn0025709
Q9VH08	FBgn0037802
P17276	FBgn0001208
Q9V9X1	FBgn0039851
Q8MRM6	FBgn0030052
Q9W3D6	FBgn0030052
P16912	FBgn0000489
Q9VFR0	FBgn0038183
Q9W3B8	FBgn0030065
Q9VM21	FBgn0031905
Q9VDH1	FBgn0051191
Q9VQ36	FBgn0086698
Q8INH5	FBgn0052473
Q8INH6	FBgn0052473
Q9VFW7	FBgn0052473
P13582	FBgn0000533
Q9V6B9	FBgn0033737
Q8MRW9	FBgn0051619
Q9V9Q7	FBgn0051619
Q9V9Q9	FBgn0051619
O97148	FBgn0023000
Q9VZJ1	FBgn0035491
Q9W1C8	FBgn0034961
A1Z9B0	FBgn0033818
A1Z9B1	FBgn0033818
Q6NQX1	FBgn0033818
Q6NQX6	FBgn0033818
Q95SD9	FBgn0027335
Q9VWS3	FBgn0027335
Q9VC58	FBgn0039212
Q9VPM9	FBgn0031244
Q7K8X7	FBgn0063491
Q9VYW5	FBgn0030320
Q9VC35	FBgn0027539
Q9VMV6	FBgn0031670
Q9VIM5	FBgn0032859
Q9VHF5	FBgn0037680
P36958	FBgn0004855
Q9VVX3	FBgn0016797
P81900	FBgn0022382
Q9VHA5	FBgn0037721
Q9I7W2	FBgn0030100
Q9V3Y8	FBgn0086657
Q9V675	FBgn0033696
Q9VRQ1	FBgn0035639
Q9VHA4	FBgn0037722
Q9V9X7	FBgn0039846
Q9VC57	FBgn0039213
Q9VZJ9	FBgn0035483
Q9VDI3	FBgn0038830
Q9W158	FBgn0035016
P22814	FBgn0003300
Q9VUU5	FBgn0040230
Q7K0S5	FBgn0034372
Q8SZR4	FBgn0035791
Q9VS80	FBgn0035791
P40808	FBgn0013308
Q8T010	FBgn0031762
Q9VMJ4	FBgn0031762
Q9W4Z4	FBgn0044047
Q7JXB9	FBgn0033690
Q9V3Q4	FBgn0040308
Q9VN86	FBgn0037298
P48987	FBgn0010433
Q9VUH0	FBgn0036443
Q9VCY8	FBgn0038984
Q8MT18	FBgn0039358
Q7K1N5	FBgn0000451
Q8IQD9	FBgn0000451
Q86P66	FBgn0025683
Q8IPV3	FBgn0025683
Q8SZF5	FBgn0025683
Q9VPJ9	FBgn0025683
Q7JVN6	FBgn0037387
Q8MRR0	FBgn0037387
Q7JWP5	FBgn0033128
Q86NW7	FBgn0033128
Q9W3Q2	FBgn0029957
P08928	FBgn0002525
Q7JWP6	FBgn0036815
P24785	FBgn0002774
Q9VZK8	FBgn0035476
Q9W314	FBgn0019929
Q9V9Q2	FBgn0051612
Q9VPG0	FBgn0036986
Q9VQQ9	FBgn0266670
Q9VEJ2	FBgn0010926
Q9VYX2	FBgn0030314
Q9Y134	FBgn0001986
P54360	FBgn0000658
Q0KHV6	FBgn0029891
Q9VCI0	FBgn0039115
Q8T0L6	FBgn0037679
Q9VHF6	FBgn0037679
Q9NCW9	FBgn0030556
Q9VY44	FBgn0030556
Q23985	FBgn0000524
Q9VEF3	FBgn0038548
Q7KTS3	FBgn0037336
Q9VNC9	FBgn0037336
Q8IR10	FBgn0052570
Q9W3W1	FBgn0029903
Q9U1G9	FBgn0029170
Q9VB86	FBgn0029170
Q9VQF7	FBgn0031453
Q8T915	FBgn0037296
Q8SX57	FBgn0051549
Q9VNF3	FBgn0037354
O97420	FBgn0026088
Q7YZA2	FBgn0030091
Q9VVY7	FBgn0052206
A1Z748	FBgn0033222
P42325	FBgn0013303
Q9VNW6	FBgn0037146
Q8T051	FBgn0051365
Q7M3M8	FBgn0004878
O76922	FBgn0000146
P07247	FBgn0001325
P52295	FBgn0267727
Q8INM3	FBgn0037810
Q9W0D3	FBgn0035237
Q9VGJ9	FBgn0037933
O61722	FBgn0024734
Q7K4P2	FBgn0031018
Q9VWI4	FBgn0031018
Q9VWE7	FBgn0031051
P11995	FBgn0002562
Q9V411	FBgn0028473
Q7KN74	FBgn0021847
Q9VJQ3	FBgn0041713
Q9VX12	FBgn0030874
A1Z9S8	FBgn0033948
Q9VB05	FBgn0086346
Q9W3E1	FBgn0026679
Q9VDU1	FBgn0038733
Q9VK62	FBgn0032451
Q86BG8	FBgn0053056
Q961L8	FBgn0053056
Q95RC0	FBgn0024362
Q9W1A4	FBgn0041582
Q8SXR5	FBgn0034054
Q24048	FBgn0015777
Q8MQW6	FBgn0031220
Q9VPJ7	FBgn0031220
Q8MSM9	FBgn0037572
Q9VYX5	FBgn0030311
P48611	FBgn0003141
Q7JWU9	FBgn0034242
Q9VSB9	FBgn0035825
A1Z898	FBgn0033526
Q9VKY8	FBgn0032224
P56079	FBgn0010350
Q9VVI0	FBgn0036733
P62152	FBgn0000253
Q7KN75	FBgn0027835
Q7KN84	FBgn0027835
Q95T04	FBgn0027835
Q9U982	FBgn0027835
C0HKF7	FBgn0003356
C0HKF8	FBgn0003357
Q9VLK8	FBgn0285971
Q9VSH4	FBgn0035872
Q9VHM0	FBgn0037625
Q9VUR2	FBgn0036514
Q9VCE7	FBgn0020647
Q9VE73	FBgn0038617
P07701	FBgn0003375
P91673	FBgn0017414
Q7JR24	FBgn0017414
Q9V3L6	FBgn0022943
Q9VT94	FBgn0036082
P20227	FBgn0003687
Q9W5R8	FBgn0064225
Q9W3V2	FBgn0029912
Q7KSB7	FBgn0014006
Q9VDS9	FBgn0014006
Q9VWZ1	FBgn0030891
P47948	FBgn0010423
Q9NHV9	FBgn0040068
Q9VJZ2	FBgn0032513
P25439	FBgn0000212
Q9VWH7	FBgn0027621
Q9VDI1	FBgn0053094
P29993	FBgn0010051
Q9VWB0	FBgn0052226
A1ZBT5	FBgn0034503
Q9VEX9	FBgn0024491
Q9VBQ9	FBgn0039337
Q9GQF1	FBgn0024187
Q9W057	FBgn0035299
Q9VE04	FBgn0038678
Q9VMY1	FBgn0031651
Q9VAQ9	FBgn0041780
Q7KN61	FBgn0025373
Q9VAY0	FBgn0039564
Q9VVC0	FBgn0036677
Q9VJF2	FBgn0045486
Q9VRM1	FBgn0035611
Q9VGN4	FBgn0051374
Q9VGN5	FBgn0051374
Q8SYG2	FBgn0027055
Q9VS38	FBgn0035754
P41126	FBgn0011272
Q961B3	FBgn0035204
Q9VPR5	FBgn0031266
Q9VMC3	FBgn0051637
Q9Y1A7	FBgn0002778
Q27272	FBgn0000617
Q9VPR2	FBgn0031264
Q94519	FBgn0011361
Q9VBT8	FBgn0039310
Q9VSZ6	FBgn0036000
Q95TV7	FBgn0036812
Q9VVS5	FBgn0036812
Q8SXY1	FBgn0038842
Q9VSS1	FBgn0086706
Q8MT71	FBgn0003209
Q9NJ08	FBgn0003209
Q9U3Z6	FBgn0003209
Q9VLI4	FBgn0003209
Q9VLI5	FBgn0003209
Q9VW45	FBgn0036911
O16125	FBgn0014133
Q8IR86	FBgn0014133
Q962F2	FBgn0014133
Q9VYV8	FBgn0014133
Q6J5K9	FBgn0041164
Q9W1A8	FBgn0034976
Q9VQ29	FBgn0021906
Q9VXE9	FBgn0015615
P54385	FBgn0001098
O76994	FBgn0025366
Q24324	FBgn0010269
Q9W4Y0	FBgn0040375
Q9NBD8	FBgn0015663
Q9VQT0	FBgn0015663
Q86BJ3	FBgn0003089
Q8MSV4	FBgn0036147
Q9VTH0	FBgn0036147
Q9VMK5	FBgn0086266
Q9VMQ3	FBgn0031715
Q9VMP5	FBgn0031721
Q9VAC1	FBgn0039737
P51140	FBgn0000499
Q9U405	FBgn0001133
Q9W5N2	FBgn0040007
Q9VKF3	FBgn0032376
Q8T0K2	FBgn0036398
Q9VUB5	FBgn0036398
Q9VZQ7	FBgn0035439
P48609	FBgn0013762
Q9VZK1	FBgn0035482
P15348	FBgn0284220
Q86BB1	FBgn0037234
Q8IGM7	FBgn0037234
Q8IPM6	FBgn0037234
Q95RI8	FBgn0037234
Q24320	FBgn0003275
Q9VZX1	FBgn0035379
P20483	FBgn0003525
Q9VMX1	FBgn0031659
Q7JWH6	FBgn0033421
P29052	FBgn0004915
Q9VSS2	FBgn0035947
P13709	FBgn0004656
Q9VZE6	FBgn0035524
Q8MSV2	FBgn0052423
Q9W1S6	FBgn0034841
Q8T0C2	FBgn0031285
Q9VPT9	FBgn0031285
Q9VS78	FBgn0035790
O44434	FBgn0022984
Q3YND6	FBgn0022984
Q95TJ8	FBgn0022984
Q9TZN6	FBgn0022984
A0AQH0	FBgn0010590
Q8SYQ2	FBgn0010590
Q95SA6	FBgn0010590
Q9VXN0	FBgn0030700
Q9VXK7	FBgn0030718
Q0E8G1	FBgn0010762
Q960V1	FBgn0010762
Q24533	FBgn0000411
A1ZBC5	FBgn0034379
Q9NJG9	FBgn0020887
Q9W3U1	FBgn0052732
Q9VNZ8	FBgn0037116
Q95TU8	FBgn0034013
O96539	FBgn0025720
Q8I0P9	FBgn0000032
Q9VNL4	FBgn0051559
Q9VMD0	FBgn0031820
Q9VCC3	FBgn0039159
Q9VLS7	FBgn0031990
Q9VDB7	FBgn0038881
Q95TS5	FBgn0036570
Q8IR76	FBgn0030431
Q9VYI5	FBgn0030431
Q9W1K6	FBgn0034898
Q9V8P9	FBgn0267351
Q9VXG4	FBgn0030749
Q9VCA1	FBgn0286199
Q7YU08	FBgn0052062
Q9VT98	FBgn0052062
Q9VT99	FBgn0052062
Q8SYU7	FBgn0036906
Q9VW38	FBgn0036906
Q05783	FBgn0004362
Q9VU24	FBgn0036323
Q95R35	FBgn0052064
P91634	FBgn0015279
Q9VU22	FBgn0036321
Q8MLV3	FBgn0050403
Q5U110	FBgn0020493
P10981	FBgn0000046
Q95R53	FBgn0030334
Q962B6	FBgn0030334
Q9VYU5	FBgn0030334
Q8SXV1	FBgn0039232
Q9VC30	FBgn0039232
P41046	FBgn0010313
Q9VF86	FBgn0038321
Q9VTX2	FBgn0036282
Q9VTQ2	FBgn0036218
Q8SX06	FBgn0036146
Q9VGW4	FBgn0037836
Q9VT04	FBgn0036007
Q9VIL2	FBgn0032870
Q9VZ80	FBgn0035578
Q8STG9	FBgn0086357
Q9VZ87	FBgn0035572
Q8IGU0	FBgn0034433
Q8SYD9	FBgn0034433
Q8T389	FBgn0034433
Q9VA73	FBgn0028646
P33450	FBgn0001075
Q9VZW0	FBgn0052484
Q9VWV8	FBgn0030915
P10084	FBgn0004170
Q9VVA1	FBgn0036662
Q9V9X8	FBgn0019990
Q9W1R3	FBgn0034854
Q9VZB0	FBgn0035555
O16844	FBgn0000352
Q8T0J5	FBgn0038610
Q9VE80	FBgn0038610
P07182	FBgn0000359
Q9VX91	FBgn0030809
Q9VMH1	FBgn0031782
Q9VM46	FBgn0266666
Q8SY33	FBgn0051992
Q8T0F1	FBgn0035121
Q9W0S7	FBgn0035121
Q9VT00	FBgn0036004
Q9VQD8	FBgn0031437
P98149	FBgn0011274
Q9VRT6	FBgn0035674
Q8MZG6	FBgn0038981
Q9VCZ2	FBgn0038981
Q9VSQ2	FBgn0035928
Q9NBK5	FBgn0003744
P23647	FBgn0001079
Q9VBH8	FBgn0039406
P11450	FBgn0000644
Q06559	FBgn0002622
Q9VWH4	FBgn0027291
Q9V3J9	FBgn0028862
Q9W3X5	FBgn0029890
Q9VHE3	FBgn0037688
Q9VP47	FBgn0037073
Q8SZK9	FBgn0287234
P18173	FBgn0001112
Q9VKZ7	FBgn0032217
Q9VKJ6	FBgn0027582
Q7JYM7	FBgn0033794
Q9XZ61	FBgn0011327
Q9W4E6	FBgn0029745
Q9VP18	FBgn0028663
Q9VPF1	FBgn0036994
Q8WTC1	FBgn0026261
Q9V597	FBgn0285949
Q9VDZ2	FBgn0038685
Q8SXQ1	FBgn0036857
Q7KW09	FBgn0023515
Q9W554	FBgn0023515
Q9W112	FBgn0035059
Q9W5E8	FBgn0025633
Q9VVR6	FBgn0036804
Q9V4Q8	FBgn0033210
Q8T3K5	FBgn0053100
Q9VTK6	FBgn0036179
Q8MQJ9	FBgn0010300
Q9W0X5	FBgn0035087
Q9VB45	FBgn0040609
A1Z9D9	FBgn0033844
A1Z9E0	FBgn0033844
Q8T9C6	FBgn0033844
Q9W392	FBgn0030086
Q9W2R3	FBgn0016984
Q9VA45	FBgn0039797
Q9W1A2	FBgn0034982
Q9VW10	FBgn0036886
P08099	FBgn0003248
P43332	FBgn0003449
Q8MRT0	FBgn0037583
Q9VHR5	FBgn0037583
Q9VY54	FBgn0026713
Q9VSA3	FBgn0035811
Q960C5	FBgn0032633
Q9VJE6	FBgn0032633
Q9VCW6	FBgn0046114
Q9VFE8	FBgn0038273
Q27368	FBgn0011766
Q9V4L4	FBgn0040513
Q7KTY3	FBgn0036999
Q86PD7	FBgn0036999
Q9W4R8	FBgn0029665
Q9W3F6	FBgn0030038
Q7K2V1	FBgn0033010
Q8SX87	FBgn0033010
Q9VBD5	FBgn0039441
Q9VWT3	FBgn0030932
P49735	FBgn0014861
Q26365	FBgn0003360
Q9V406	FBgn0001994
Q9VLS8	FBgn0031988
Q9W4C1	FBgn0029766
O77477	FBgn0025336
Q9VV40	FBgn0036614
Q9VNC6	FBgn0051547
Q9VYK9	FBgn0030409
Q7YU24	FBgn0029870
P16620	FBgn0014007
Q9VB28	FBgn0039522
Q9VFP0	FBgn0038195
Q9I7N2	FBgn0042125
P26016	FBgn0004509
Q95S90	FBgn0031740
Q9VMM3	FBgn0031740
O77460	FBgn0016687
Q9VEU6	FBgn0038435
Q7K2G1	FBgn0033886
Q9VIF5	FBgn0086251
Q9VF25	FBgn0038371
P47947	FBgn0013348
P08175	FBgn0002862
Q9VCA8	FBgn0043884
Q9VMV0	FBgn0031675
Q9VFC0	FBgn0038300
Q9XTP7	FBgn0015396
Q86PB9	FBgn0036663
Q9VVA4	FBgn0036663
Q9W4R1	FBgn0029672
Q9W4R2	FBgn0029672
Q8T3M5	FBgn0086408
Q8T458	FBgn0086408
Q9W1Z6	FBgn0086408
Q7KSW3	FBgn0051472
Q9VHZ5	FBgn0051472
Q9Y149	FBgn0027592
Q9V9C8	FBgn0029131
A1Z992	FBgn0053138
Q9VME5	FBgn0043854
Q6IDH2	FBgn0033853
Q86P37	FBgn0020248
Q9W0E9	FBgn0020248
Q9W0F1	FBgn0020248
Q27268	FBgn0014189
O77277	FBgn0025615
Q9VE92	FBgn0038602
Q9VQH6	FBgn0031468
Q9N658	FBgn0002573
P40320	FBgn0005278
Q9VFI3	FBgn0038243
P32748	FBgn0000447
O76216	FBgn0020388
Q9VTZ1	FBgn0020388
Q9VP30	FBgn0037086
P43125	FBgn0003218
Q95RU8	FBgn0040372
Q9W270	FBgn0034715
Q9VIS3	FBgn0032820
Q9NEF6	FBgn0040377
Q8IPB9	FBgn0051716
Q9VKX1	FBgn0051716
Q9W1C5	FBgn0034964
Q961B9	FBgn0036579
Q86BN5	FBgn0038957
Q86BN6	FBgn0038957
Q8T8W6	FBgn0038957
A1Z9X4	FBgn0029082
Q8MRA3	FBgn0029082
Q9VHE5	FBgn0037686
Q24134	FBgn0010416
Q961R9	FBgn0038407
Q9VC44	FBgn0015591
Q8INH7	FBgn0038118
Q7K0B6	FBgn0050000
O44226	FBgn0023212
Q8MYX5	FBgn0023212
Q04164	FBgn0002306
Q8I0S6	FBgn0011205
Q9NHN2	FBgn0011205
Q9VPG4	FBgn0011205
Q9VPG5	FBgn0011205
Q9W157	FBgn0050169
O18680	FBgn0020764
O76889	FBgn0025394
Q8SZH4	FBgn0025394
Q8T9K2	FBgn0025394
Q9W579	FBgn0025394
Q8IPI2	FBgn0051909
Q9VL49	FBgn0011584
Q960Q8	FBgn0035027
Q9W145	FBgn0035028
Q9VQK0	FBgn0025681
Q8IRR0	FBgn0029854
Q8SY77	FBgn0029854
Q9W531	FBgn0025626
Q9W238	FBgn0034742
Q9VFP6	FBgn0016672
Q9W2U4	FBgn0030208
Q058Z8	FBgn0050324
Q8SX30	FBgn0034590
Q9W2L2	FBgn0034590
Q8IQ13	FBgn0051957
Q9W423	FBgn0040918
Q9VEP6	FBgn0038467
Q7YU03	FBgn0030735
Q9W4N8	FBgn0029687
Q7KVX5	FBgn0029687
Q8T3J6	FBgn0029687
Q8T045	FBgn0086253
O46084	FBgn0023517
Q9VG74	FBgn0038045
Q9V9N9	FBgn0032974
Q7KTG4	FBgn0032123
Q8IH70	FBgn0032123
Q9VLB3	FBgn0032123
Q9VPB0	FBgn0037027
Q9VHC0	FBgn0037707
Q9VV48	FBgn0036621
Q9VHA0	FBgn0003334
P13096	FBgn0002631
A1Z9K8	FBgn0040752
Q8MKW7	FBgn0028426
Q9VGE4	FBgn0037979
O18645	FBgn0023169
Q9VTX1	FBgn0052104
Q8MT29	FBgn0032397
Q9VKC8	FBgn0032397
Q9VQS2	FBgn0031547
Q9VQX6	FBgn0031590
Q9VMG1	FBgn0026755
Q9VA61	FBgn0039783
P20240	FBgn0266420
P02825	FBgn0013276
Q9VCT5	FBgn0039029
Q9VJK4	FBgn0032587
Q9NJB4	FBgn0026250
Q9VEA1	FBgn0026250
Q8IPZ5	FBgn0031483
Q9VQJ6	FBgn0031483
Q9VLC5	FBgn0012036
Q9W1D9	FBgn0034951
Q9VK20	FBgn0032486
Q9W541	FBgn0023512
Q9W410	FBgn0029861
Q59DT1	FBgn0032957
Q7KRS5	FBgn0032957
Q8IMF2	FBgn0032957
Q9V9R1	FBgn0032957
Q24080	FBgn0015296
Q9V3C8	FBgn0015296
Q961P5	FBgn0022153
Q8SZ87	FBgn0031601
Q9VZF4	FBgn0041171
Q9VE87	FBgn0038607
Q8IRY7	FBgn0020381
Q960E8	FBgn0033929
Q7JUS9	FBgn0034497
Q9VT15	FBgn0036015
Q9VZY2	FBgn0052296
P49028	FBgn0002736
Q9W0R7	FBgn0052343
Q9VPA1	FBgn0052432
Q24284	FBgn0003416
Q8MQR1	FBgn0003416
Q9VXH3	FBgn0003416
